table_name,field_name,language,translation,record_id,field_value
stops,stop_name,sv,Kemppilägatan,732,
stops,stop_name,sv,Pispalavägen,452,
stops,stop_name,sv,Filargatan,1559,
stops,stop_name,sv,Telegatan,187,
stops,stop_name,sv,Huvudhälsocentralen,607,
stops,stop_name,sv,Ilpoisvägen,461,
stops,stop_name,sv,Stampvägen,57,
stops,stop_name,sv,Prostvik brygga S,8185,
stops,stop_name,sv,Magnus Tavasts gata,1620,
stops,stop_name,sv,Hallisbron,1404,
stops,stop_name,sv,Rieskalähdevägen,38,
stops,stop_name,sv,Finnbergsgatan,1556,
stops,stop_name,sv,Karlögatan,1510,
stops,stop_name,sv,Tandkliniken,869,
stops,stop_name,sv,Sydmovägen Ö,8152,
stops,stop_name,sv,Skäddargatan,829,
stops,stop_name,sv,Männistövägen,1126,
stops,stop_name,sv,Artukais,969,
stops,stop_name,sv,Lilla Bocksvägen,567,
stops,stop_name,sv,Pallivaha skola,1593,
stops,stop_name,sv,Moisio skola,1080,
trips,trip_headsign,sv,Pemar,,Paimio
trips,trip_headsign,sv,"Åbo, centrum",,"Turku, keskusta"
trips,trip_headsign,en,"Turku, city centre",,"Turku, keskusta"
trips,trip_headsign,sv,Rimito,,Rymättylä
trips,trip_headsign,sv,Skansen,,Skanssi
trips,trip_headsign,sv,Harlax-Kakskerta,,Haarla-Kakskerta
trips,trip_headsign,sv,Trätorget via Folkparken,,Puutori Kansanpuiston kautta
trips,trip_headsign,sv,Fyrstranden,,Majakkaranta
trips,trip_headsign,sv,Pansio via Kustflottan,,Pansio Laivastoaseman kautta
trips,trip_headsign,sv,Skansen-Ilpois,,Skanssi-Ilpoinen
trips,trip_headsign,sv,Ihala-Reso-Mylly,,Ihala-Raisio-Mylly
trips,trip_headsign,sv,Åbo-Lundo,,Turku-Lieto
trips,trip_headsign,sv,Åbo,,Turku
trips,trip_headsign,sv,Pemar via motorväg-Sanatorium,,Paimio moottoritietä-Parantola
trips,trip_headsign,sv,Harvaluoto-Pikis,,Harvaluoto-Piikkiö
trips,trip_headsign,sv,Ihala-Studentbyn,,Ihala-Ylioppilaskylä
trips,trip_headsign,sv,Nådendal via Suovuori,,Naantali Suovuoren kautta
trips,trip_headsign,sv,Runsala,,Ruissalo
trips,trip_headsign,sv,Rimito-Röölä,,Rymättylä-Röölä
trips,trip_headsign,sv,Pikis,,Piikkiö
trips,trip_headsign,sv,Kohmo-Littois,,Kohmo-Littoinen
trips,trip_headsign,sv,Pemar sanatorium-Metsäkoulu,,Paimion parantola-Metsäkoulu
trips,trip_headsign,sv,Houtskär,,Houtskari
trips,trip_headsign,sv,Flygplatsen,,Lentoasema
trips,trip_headsign,en,Airport,,Lentoasema
trips,trip_headsign,sv,Övre S:t Marie,,Yli-Maaria
trips,trip_headsign,sv,Pikis-Pemar sanatorium,,Piikkiö-Paimio-Parantola
trips,trip_headsign,sv,Kuppis-Hallonvägen,,Kupittaa-Vaapukkatie
trips,trip_headsign,sv,Mässcentrum,,Messukeskus
trips,trip_headsign,sv,Ihala-Åbo,,Ihala-Turku
trips,trip_headsign,sv,Pikis-Pemar,,Piikkiö-Paimio
trips,trip_headsign,sv,Katarina,,Katariina
trips,trip_headsign,sv,Liljedalen,,Liljalaakso
trips,trip_headsign,sv,Dalsbruk,,Taalintehdas
trips,trip_headsign,sv,Ilpois skola,,Ilpoisten koulu
trips,trip_headsign,sv,Västcentrum-Hepokulta,,Länsikeskus-Hepokulta
trips,trip_headsign,sv,Västcentrum-Pansio,,Länsikeskus-Pansio
trips,trip_headsign,sv,sv,,Aasla
trips,trip_headsign,en,en,,Aasla
trips,trip_headsign,sv,Prästholm,,Papinsaari
trips,trip_headsign,sv,Kungsbäcken-Rusko,,Kuninkoja-Rusko
trips,trip_headsign,sv,Lundo,,Lieto
trips,trip_headsign,sv,Kungsbäcken-Mylly,,Kuninkoja-Mylly
trips,trip_headsign,sv,Toijais,,Toijainen
trips,trip_headsign,sv,Nådendal-Velkua,,Naantali-Velkua
trips,trip_headsign,sv,Västcentrum-Perno,,Länsikeskus-Perno
trips,trip_headsign,sv,Tammerfors riksväg-Tortinmäki,,Tampereen valtatie-Tortinmäki
trips,trip_headsign,sv,Runsala via Folkparken,,Ruissalo Kansanpuiston kautta
trips,trip_headsign,sv,Ilpois,,Ilpoinen
trips,trip_headsign,sv,Åbo-S:t Karins,,Turku-Kaarina
trips,trip_headsign,sv,Kaanaa-Nådendal,,Kaanaa-Naantali
trips,trip_headsign,sv,Skansen-Uittamo,,Skanssi-Uittamo
trips,trip_headsign,sv,Kungsbäcken-Rusko-Vahto,,Kuninkoja-Rusko-Vahto
trips,trip_headsign,sv,Hallis,,Halinen
trips,trip_headsign,sv,Kimito,,Kemiö
trips,trip_headsign,sv,Kråkkärret via Harittu,,Varissuo Haritun kautta
trips,trip_headsign,sv,Trätorget,,Puutori
trips,trip_headsign,sv,Ihala-Skansen-S:t Karins,,Ihala-Skanssi-Kaarina
trips,trip_headsign,sv,Perno varv,,Pernon telakka
trips,trip_headsign,sv,Kaserngatan,,Kasarminkatu
trips,trip_headsign,sv,Perno varv via Harittu,,Pernon telakka Haritun kautta
trips,trip_headsign,sv,S:t Karins,,Kaarina
trips,trip_headsign,sv,Svalas via Dalsbruksgatan,,Vaala Taalintehtaankadun kautt
trips,trip_headsign,sv,Åbo-Nådendal,,Turku-Naantali
trips,trip_headsign,sv,Moikois,,Moikoinen
trips,trip_headsign,sv,Pansio via Trädgårdsgatan,,Pansio Puutarhakatua
trips,trip_headsign,sv,Trätorget via fängelset,,Puutori vankilan kautta
trips,trip_headsign,sv,Auvaismäki-Patis skola,,Auvaismäki-Paattisten koulu
trips,trip_headsign,sv,Pikis-Hepojoki,,Piikkiö-Hepojoki
trips,trip_headsign,sv,Österlånggatan-Centrum,,Itäinen Pitkäkatu-Keskusta
trips,trip_headsign,sv,Kuppis Citymarket,,Kupittaan Citymarket
trips,trip_headsign,sv,Centrum,,Keskusta
trips,trip_headsign,en,City centre,,Keskusta
trips,trip_headsign,sv,Svalas,,Vaala
trips,trip_headsign,sv,Sagu,,Sauvo
trips,trip_headsign,sv,Tammerfors riksväg-Trätorget,,Tampereen valtatie-Puutori
trips,trip_headsign,sv,Runosbacken via Härkämäki,,Runosmäki Härkämäen kautta
trips,trip_headsign,sv,Harlax,,Haarla
trips,trip_headsign,sv,Impivaara simhall,,Impivaaran uimahalli
trips,trip_headsign,sv,Nådendal,,Naantali
trips,trip_headsign,sv,Pikis-Pemar-Metsäkoulu,,Piikkiö-Paimio-Metsäkoulu
trips,trip_headsign,sv,Oriniemi via Kukola,,Oriniemi Kukolan kautta
trips,trip_headsign,sv,Kakskerta via Mölnby,,Kakskerta Myllykylän kautta
trips,trip_headsign,sv,Hamnen,,Satama
trips,trip_headsign,en,Harbour,,Satama
trips,trip_headsign,sv,Perno varv via Härkämäki,,Pernon telakka Härkämäen kautt
trips,trip_headsign,sv,Patis,,Paattinen
trips,trip_headsign,sv,Studentbyn,,Ylioppilaskylä
trips,trip_headsign,sv,Tammerfors riksväg-Patis,,Tampereen valtatie-Paattinen
trips,trip_headsign,sv,Harittu-Katarina,,Harittu-Katariina
trips,trip_headsign,sv,Runosbacken,,Runosmäki
trips,trip_headsign,sv,Moikois-Harlax,,Moikoinen-Haarla
trips,trip_headsign,sv,Harlax-Prästholm,,Haarla-Papinsaari
trips,trip_headsign,sv,Kakskerta via Brinkhall,,Kakskerta Brinkhallin kautta
trips,trip_headsign,sv,Övre S:t Marie skola,,Yli-Maarian koulu
trips,trip_headsign,sv,Kråkkärret,,Varissuo
trips,trip_headsign,sv,Salutorget,,Kauppatori
trips,trip_headsign,en,Market Square,,Kauppatori
trips,trip_headsign,sv,Kustö,,Kuusisto
trips,trip_headsign,sv,Starrbacka,,Saramäki
trips,trip_headsign,sv,Oriniemi via Häppilä,,Oriniemi Häppilän kautta
